ID,Description,Code,MerchantID,Countries,Exclusions,StartDate,EndDate,Disabled,len_description
3011492,"Save 8% on your next order with discount code EFSPRG8 and, as always, Free Shipping on orders over $139.99.",efsprg8,131668,US,,2023-01-12T00:00:00Z,2037-12-31T00:00:00Z,FALSE,107
37583,15% Off Your First Order When You Sign Up for Emails.,,5512870,US,,2018-07-13T00:00:00Z,2024-12-31T00:00:00Z,FALSE,53
37678,Sign Up to Receive Marimekko Emails and Enjoy 15% Off Your First Purchase.,,5512870,US,,2018-04-03T00:00:00Z,2024-04-02T00:00:00Z,FALSE,74
38300,Up to 20% Off Kitchen and Dining Bundle.,,5512870,US,,2020-10-13T16:44:00Z,2026-10-13T04:00:00Z,FALSE,40
39713,"Up to 20% Off Tableware (15% Off 6 or More Items, 20% Off 12 or More).",,5512870,US,,2018-12-19T00:00:00Z,2024-12-31T00:00:00Z,FALSE,70
39714,Sign up For an Account to Get 15% Off on Your First Order.,,5512870,US,,2018-12-19T00:00:00Z,2024-12-31T00:00:00Z,FALSE,58
39715,$8 Flat Rate Shipping.,,5512870,US,,2018-12-19T00:00:00Z,2024-12-31T00:00:00Z,FALSE,22
48432,Sign up for emails and get 10% off.,,5512870,US,,2020-01-16T00:00:00Z,2026-01-15T00:00:00Z,FALSE,35
48816,Sign up today for 15% Off your first order. Discover new ready-to-wear and home designed in Finland.,,5512870,US,,2019-10-16T00:00:00Z,2025-10-15T00:00:00Z,FALSE,100
48898,Subscribe to our Newsletter and get a 15% OFF discount code.,,5512870,US,,2019-08-30T00:00:00Z,2025-08-26T00:00:00Z,FALSE,60
577556,Up to 20% off Kitchen and Dining Bundle.,,5512870,US,,2020-10-23T00:00:00Z,2026-10-22T04:00:00Z,FALSE,40
622222,Up To 20% Off The Kitchen and Dining Bundle.,,5512870,US,,2020-11-05T17:30:00Z,2026-11-05T05:00:00Z,FALSE,44
622223,10% Off And Free Shipping On Your First Order Of New Clothing.,,5512870,US,,2020-11-05T17:30:00Z,2026-11-05T05:00:00Z,FALSE,62
622224,New Home - 10% Off And Free Shipping On Your First Order.,,5512870,US,,2020-11-05T17:30:00Z,2026-11-05T05:00:00Z,FALSE,57
622225,New Fabric -10% Off and Free Shipping on Your First Order.,,5512870,US,,2020-11-05T17:30:00Z,2026-11-05T05:00:00Z,FALSE,58
712501,Up To 40% Off.,,5512870,US,,2021-01-08T00:02:00Z,2027-01-07T05:00:00Z,FALSE,14
726812,Up to 40% Off! Shop Sales on Clothing.,,5512870,US,,2021-01-22T23:39:00Z,2027-01-22T05:00:00Z,FALSE,38
1049284,Up To 20% Off The Kitchen & Dining Bundle.,,5512870,US,,2021-02-16T23:06:00Z,2027-02-16T05:00:00Z,FALSE,42
2158218,"Up to 40% Off Clothing, Bags, Accessories and Home.",,5512870,US,,2021-12-28T00:15:00Z,2023-12-28T05:00:00Z,FALSE,51
2158875,Home Best Seller: Classics Collection.,,5512870,US,,2021-10-18T16:29:00Z,2027-10-18T04:00:00Z,FALSE,38
2158898,Up to 15% off the Kitchen & Dining bundle when you buy 6+.,,5512870,US,,2021-10-07T17:57:00Z,2027-10-07T04:00:00Z,FALSE,58
2291056,Get a 10% discount code to your email with your registration.,,5512870,US,,2022-04-18T21:30:00Z,2028-04-18T04:00:00Z,FALSE,61
2395399,New RTW Collection: We are Wildflowers (launches 5.16).,,5512870,US,,2022-05-16T04:00:00Z,2028-05-16T04:00:00Z,FALSE,55
2765956,"Evergreen promotion |  NEW Kitching & Dining Bundle: 15% Off 4 Plus, 20% Off 6 Plus.",,5512870,US,,2022-10-04T22:01:00Z,2028-10-04T04:00:00Z,FALSE,84
1470625,Shop MBT Today! Get Free Shipping On Order $99 or More.,,103809,US,On order of $99 or more,2021-05-27T15:32:00Z,2027-05-27T04:00:00Z,FALSE,55
2358792,20% Deep Discount with Code: KAD20.,KAD20,5508329,US,,2022-05-12T00:00:00Z,2026-05-11T00:00:00Z,FALSE,35
3115399,Use Code MARCH5 and save 5% Off regular priced products! Valid for guest users only.,5-Mar,5508329,US,,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,FALSE,84
1759987,New Customers * Save $15.00 off all products * Orders over $49.00 * One use per customer.,gcrewkfjw1fb,112212,US,,2021-09-21T00:00:00Z,2037-12-31T00:00:00Z,FALSE,89
2801486,Save 10% off First Order | Womens Fashion.,newsave10,112212,US,,2021-07-28T00:00:00Z,2037-12-31T00:00:00Z,FALSE,42
2801487,Save 10% off First Order | Womens Dresses.,newsave10,112212,US,,2021-07-28T00:00:00Z,2037-12-31T00:00:00Z,FALSE,42
3071846,Save 10% off First Order | Mens Fashion.,newsave10,112212,US,,2021-07-28T00:00:00Z,2037-12-31T00:00:00Z,FALSE,40
2801491,Save $50 off orders over $500.,50off500,112212,US,,2022-10-18T00:00:00Z,2037-12-31T00:00:00Z,FALSE,30
2801493,Save $15 off orders over $150.,save15,112212,US,,2022-10-18T00:00:00Z,2037-12-31T00:00:00Z,FALSE,30
2801494,Save $25 off orders over $250.,save25,112212,US,,2022-10-18T00:00:00Z,2037-12-31T00:00:00Z,FALSE,30
2801495,Save $40 off orders over $400.,save40,112212,US,,2022-10-18T00:00:00Z,2037-12-31T00:00:00Z,FALSE,30
2157751,JINS | Refer a Friend. Get 30% Off for You and a Friend.,,120153,US,,2022-02-16T16:54:00Z,2024-02-17T05:00:00Z,FALSE,56
2158606,JINS | Free Domestic Shipping & 30-Day Returns | Shop Now.,,120153,US,,2021-12-14T22:50:00Z,2028-02-02T05:00:00Z,FALSE,58
2158880,JINS | 20% Off First Order With Email Signup.,,120153,US,,2021-10-15T15:05:00Z,2027-12-14T05:00:00Z,FALSE,45
3142478,JINS | 50% Off Tinted Lenses. Choose from Color Tinted and Polarized Lenses | Shop Now.,,120153,US,,2023-03-10T18:22:00Z,2023-04-01T07:00:00Z,FALSE,87
3128515,25% Off Slatwall Shelf Accessory.,M74Y6M,109419,US,,2023-03-01T00:00:00Z,2023-03-22T00:00:00Z,FALSE,33
3128517,25% Off Outdoor Patio Heater.,HY9C7P,109419,US,,2023-03-01T00:00:00Z,2023-03-22T00:00:00Z,FALSE,29
3128518,10% Off Display Case.,7FPYWN,109419,US,,2023-03-01T00:00:00Z,2023-03-22T00:00:00Z,FALSE,21
3128519,20% Off LED &quot;Open&quot; Sign.,TMRNPX,109419,US,,2023-03-01T00:00:00Z,2023-03-22T00:00:00Z,FALSE,34
3148254,Save Up to 60% Off Table Covers.,,109419,US,,2023-03-14T00:00:00Z,2023-03-31T00:00:00Z,FALSE,32
3121571,20% Off FDGAMEZDRD.,9N647H,109419,US,,2023-03-01T00:00:00Z,2023-03-22T00:00:00Z,FALSE,19
3128514,10% Off Glass Display Cabinet.,3PWMHX,109419,US,,2023-03-01T00:00:00Z,2023-03-22T00:00:00Z,FALSE,30
3038284,"Join Our Email List & Receive
and enjoy 15% off your first order.",,5479412,US,no,2018-08-15T00:00:00Z,3000-01-04T00:00:00Z,FALSE,66
3038285,Receive Free Sample with Any Order.,,5479412,US,no,2018-08-15T00:00:00Z,3000-01-04T00:00:00Z,FALSE,35
3038286,Up to 55% off on Selected Body Butter Duos.,,5479412,US,no,2018-08-15T00:00:00Z,3000-01-04T00:00:00Z,FALSE,43
3038287,Enjoy free standard shipping on all orders.,,5479412,US,no,2018-08-15T00:00:00Z,3000-01-04T00:00:00Z,FALSE,43
3038288,Free shipping & free sample with any purchase.,,5479412,US,no,2017-04-19T00:00:00Z,3000-01-04T00:00:00Z,FALSE,46
2667395,10% Off Coupon Code - Enter SAVE10 promo code at checkout to save 10%. *Not valid on all products.,SAVE10,132351,US,,2019-03-12T09:41:00Z,2099-03-30T21:00:00Z,FALSE,98
2667396,CitySights NY - Save 10% OFF all Helicopter Tour Products! Use Code: FLY10.,FLY10,132351,US,,2019-01-30T15:16:00Z,2099-05-31T21:00:00Z,FALSE,75
2757640,Scalp and Hair Follicle Serum - Save 10%.,,5477186,US,,2021-12-08T16:42:00Z,2027-12-08T05:00:00Z,FALSE,41
2757641,Dr. Berg's Daily Deals & Sales.,,5477186,US,,2021-12-08T16:41:00Z,2027-12-08T05:00:00Z,FALSE,31
2996216,New Babe -- 15% Off Your Next Purchase When You Sign Up for Our Email List.,,5476215,US,,2018-01-15T00:00:00Z,2023-12-26T00:00:00Z,FALSE,75
2996217,"Buxom Has Just Launched a Trio of Full-Size Babe Faves - Including Buxom's Best-Selling Lip Balm, Lip Gloss, and Mascara - for Perfectly Plumped Lips and Lashes.",,5476215,US,,2019-05-03T00:00:00Z,2025-03-07T00:00:00Z,FALSE,161
3148722,Friends & Family Sale! Get 20% Off Sitewide + Free Shipping + A Free Gift with Orders $65+.,,5476215,US,,2023-03-14T04:00:00Z,2023-03-20T04:00:00Z,FALSE,91
3028537,"Take 10% off your next order! Offer excludes Madison, M2, and Dayton collections. Code: LNK10. Valid starting 2/1.",LNK10,5482559,US,,2021-02-01T05:00:00Z,2027-02-01T05:00:00Z,FALSE,114
3028538,"Seasonal Creative Update (includes NL and ads) - Take 10% off your next order! Offer excludes Madison, M2, and Dayton collections. Use Code LNK10.",LNK10,5482559,US,,2021-07-26T04:00:00Z,2027-07-26T04:00:00Z,FALSE,146
3123784,"Spend More, Save More: Free Shipping on Orders $65+. Use code FREESHIPPING. Valid 3/1-3/31.",FREESHIPPING,5483795,US,,2023-03-01T00:00:00Z,2023-04-01T00:00:00Z,FALSE,91
2250700,Shop Our VITAMIN C plus HYALURONIC ACID ANTI-AGING SET.,,5483795,US,,2020-08-05T00:00:00Z,2026-08-04T00:00:00Z,FALSE,55
2250701,Free Sample! Sign up for a Free Sample of Our Bestselling Lift Active Peptide-C Moisturizer.,,5483795,US,,2020-02-13T00:00:00Z,2026-02-11T00:00:00Z,FALSE,92
3151405,Receive a Free Routine: Build Your Personalized 5-Piece Gift Set with Orders $50 or more Plus a Bonus Gift with Orders $65 or more. Valid 3/16-3/20.,,5483795,US,,2023-03-16T00:00:00Z,2023-03-21T00:00:00Z,FALSE,148
1245858,20% Off Mobile Edge - Shop Now - Code 20Off.,20off,78826,US,,2020-01-26T00:00:00Z,2023-12-31T00:00:00Z,FALSE,44
1245873,"20% Off Core Gaming Code: MOBILE15 - Bags, Gear & Accessories for Gamers Code: 20Off.",20off,78826,US,,2020-03-15T00:00:00Z,2023-12-31T00:00:00Z,FALSE,85
1245874,20% Off Core Gaming - Code 20Off.,20off,78826,US,,2020-03-15T00:00:00Z,2023-12-31T00:00:00Z,FALSE,33
1245875,"20% off Core Power - Mobile Charging for Your Laptop, Phone, and More Code: 20Off.",20off,78826,US,,2020-03-15T00:00:00Z,2023-12-31T00:00:00Z,FALSE,82
1245878,Shop Top Gaming Gear at Mobile Edge.,20off,78826,US,,2021-01-18T00:00:00Z,2023-12-31T00:00:00Z,FALSE,36
1245879,Get Free Ground Shipping on ALL $75+ Orders at Mobile Edge.,20off,78826,US,,2021-01-18T00:00:00Z,2023-12-31T00:00:00Z,FALSE,59
1245880,"Save $20 on ALL $100+ Orders at Mobile Edge. Use Code ""20OFF"" at Checkout and SAVE! (Applies Only to Non-Sale Items).",20off,78826,US,,2021-01-18T00:00:00Z,2023-12-31T00:00:00Z,FALSE,117
1245882,"Save 20% SITEWIDE on Top Electronics Gear and Apparel, ONLY at Mobile Edge! Use Code ""20Off"" at Checkout and Save.",20off,78826,US,,2021-02-17T00:00:00Z,2023-12-31T00:00:00Z,FALSE,114
1459218,Save $20 On Orders Over $100* *Details: Use Promo Code 20OFF during checkout to see savings.,20off,78826,US,,2021-06-21T00:00:00Z,2023-12-31T00:00:00Z,FALSE,92
2081361,Protect your tech. Tech gadgets and gear designed to mobilize and organize your gadgets. 20% off with code 20OFF.,20off,78826,US,,2022-02-07T00:00:00Z,2023-12-31T00:00:00Z,FALSE,113
2990346,Shop at Mobile Edge Today.,20off,78826,US,,2021-01-18T00:00:00Z,2023-12-31T00:00:00Z,FALSE,26
2990347,Mobile Edge: The Best Place to Shop for Gaming Gear and Accessories.,20off,78826,US,,2021-01-18T00:00:00Z,2023-12-31T00:00:00Z,FALSE,68
2990348,"Check Out the Latest Sales on Top Cases and Gear for Your Device, Only at Mobile Edge.",20off,78826,US,,2021-01-18T00:00:00Z,2023-12-31T00:00:00Z,FALSE,86
2990350,Get the Best Alienware Gear for Your Device at Mobile Edge Today.,20off,78826,US,,2021-01-18T00:00:00Z,2023-12-31T00:00:00Z,FALSE,65
2990351,"Purchase High Quality Cases and Gear for Your Laptop, Only at Mobile Edge.",20off,78826,US,,2021-01-18T00:00:00Z,2023-12-31T00:00:00Z,FALSE,74
1302140,25% off of Maddie Power Messenger Bags and carrying cases  Code: Maddie.,maddie,78826,US,,2021-05-20T00:00:00Z,2023-12-31T00:00:00Z,FALSE,72
1421716,20% Off Core Gaming Backpack Plus FREE Bonus T-shirt and Shipping! Code: MEGIFT.,megift,78826,US,,2021-06-07T00:00:00Z,2023-12-31T00:00:00Z,FALSE,80
1559330,50% off Alienware M11x Laptop Portfolio with coupon SPECIAL Normally $39.99 now $20.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,84
1559331,50% off Alienware Vindicator 13/14 Briefcase with coupon SPECIAL  Normally $119.99 now $60.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,91
1559332,"50% off Alienware Vindicator 13""/14"" Slim Carrying Case with coupon SPECIAL  Normally $79.99 now $40.",special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,101
1559333,50% off Alienware Vindicator Messenger Bag 13/14/17 with coupon SPECIAL  Normally $99.99 now $50.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,97
1559334,"50% off Premium Briefcase - Silver with coupon SPECIAL from August 1 - August 31, 2021  Normally $89.99 now $45.",special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,112
1559335,50% off Premium Briefcase - Navy with coupon SPECIAL Normally $89.99 now $45.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,77
1559336,50% off Select Briefcase - Yellow with coupon SPECIAL Normally $69.99 now $35.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,78
1559337,50% off Select Briefcase - DP Red with coupon SPECIAL Normally $69.99 now $35.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,78
1559338,50% off Premium Laptop Messenger (Silver) 15.4 PC / 17 MacBook with coupon SPECIAL Normally $69.99 now $35.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,107
1559339,50% off Premium Laptop Messenger (Navy Blue) 15.4 PC / 17 MacBook with coupon SPECIAL  Normally $69.99 now $35.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,111
1559340,50% off Select Messenger  - Yellow with coupon SPECIAL Normally $49.99 now $25.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,79
1559341,50% off Ultra Tote - Chocolate Suede with coupon SPECIAL Normally $169.99 now $85.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,82
1559342,50% off Heritage Premium Briefcase - Silver with coupon SPECIAL Normally $89.99 now $45.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,88
1559343,50% off Heritage Premium Messenger - Black with coupon SPECIAL Normally $59.99 now $30.,special,78826,US,,2021-07-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,87
2419366,"20% Off Core Gaming - Bags, Gear & Accessories for Gamers, Code Core20, Buy Now.",core20,78826,US,,2020-01-26T00:00:00Z,2023-12-31T00:00:00Z,FALSE,80
2419367,"20% Off Core Gaming - Code Core20, Shop Now.",core20,78826,US,,2020-01-26T00:00:00Z,2023-12-31T00:00:00Z,FALSE,44
2419369,"20% Off Mobile Edge - Protective Laptop Carrying Cases to Fit Your Lifestyle, Code Mobile20.",mobile20,78826,US,,2020-01-27T00:00:00Z,2023-12-31T00:00:00Z,FALSE,92
2419370,"20% Off Mobile Edge - Code Mobile20, Shop Now.",mobile20,78826,US,,2020-01-27T00:00:00Z,2023-12-31T00:00:00Z,FALSE,46
2419372,"FLASH SALE! Save 30% on ALL Graphite Laptop Cases at Mobile Edge for a Limited Time - Use Code ""FLASH30"" at Checkout and SAVE.",flash30,78826,US,,2021-03-03T00:00:00Z,2023-03-31T00:00:00Z,FALSE,126
1245458,10% OFF All Natural Long Term Food Supplies with code VFS10.,vfs10,5483728,US,,2019-06-19T00:00:00Z,2037-12-31T00:00:00Z,FALSE,60
3160059,20% OFF Island Nations Coffee.,SPRINGBREAK,112436,US,,2023-03-20T00:00:00Z,2023-03-22T00:00:00Z,FALSE,30
24567,Free Shipping Over $50.,BADFREESHIP,61904,US,n/a,2019-08-20T20:07:00Z,2025-11-02T20:05:00Z,FALSE,23
24568,Save 10% On All Orders.,BAD10,61904,US,n/a,2019-08-20T20:03:00Z,2025-01-31T19:59:00Z,FALSE,23
2551576,Subscribe and Save 15% Off Your First Order.,,129260,US,,2022-06-28T16:06:00Z,2028-06-28T04:00:00Z,FALSE,44
2551578,"100,000 Five-Star Reviews and Counting.",,129260,US,,2022-06-28T16:06:00Z,2028-06-28T04:00:00Z,FALSE,39
2636806,Gearing Up: Shop Hiking and Camping at Arctix.com.,,129260,US,,2022-08-16T20:43:00Z,2028-08-16T00:00:00Z,FALSE,50
3139406,Free shipping Plus easy returns on orders over $99.,,129260,US,,2023-01-31T21:53:00Z,2029-02-13T00:00:00Z,FALSE,51
3042120,"Reach new peaks at the best prices by shopping the Camp Chef Outlet. Outlet items are always first quality, overstock items. Purchases cannot be combined with any other promotions and are non-refundable, final sale.",,74751,US,,2023-01-09T23:09:00Z,2029-01-09T07:00:00Z,FALSE,215
3042121,Get free shipping on orders of $150plus.,,74751,US,,2020-09-29T17:35:00Z,2026-09-29T04:00:00Z,FALSE,40
3140473,Buy a Woodwind Pro with Sidekick or An Apex with Gas Kit and Get a Certified Piedmontese Meat Box and A Bag of Pellets for Free.,,74751,US,,2023-03-01T18:12:00Z,2023-04-01T05:00:00Z,FALSE,128
1240415,Free Shipping On All Orders Over $30 at OzoneSocks.com.,,5480890,US,no,2020-03-11T00:00:00Z,3000-01-04T00:00:00Z,FALSE,55
2805420,Receive Free Shipping on purchases of $70 or more.,,5477200,US,,2022-10-17T15:02:00Z,2028-10-17T04:00:00Z,FALSE,50
2805421,Shop best-selling supplements today.,,5477200,US,,2022-10-17T15:02:00Z,2028-10-17T04:00:00Z,FALSE,36
2926329,Webinar Landing Page for The Art of Anti-Aging.,,5477200,US,,2022-11-18T00:14:00Z,2023-11-18T05:00:00Z,FALSE,47
2950229,Weight Loss Detox January 2023.,,5477200,US,,2022-12-07T16:42:00Z,2023-12-01T05:00:00Z,FALSE,31
2874709,Get 15% OFF your first order at Power Tech.,POWER15,109207,US,,2022-02-04T00:00:00Z,2125-08-19T14:00:00Z,FALSE,43
1432082,ardentoutdoors.com.,,101084,US,,2021-02-24T00:00:00Z,2037-12-31T00:00:00Z,FALSE,19
1432083,Check out the best fishing reels in the industry! Shop Now! Ardentreels.com.,,101084,US,,2021-02-24T00:00:00Z,2037-12-31T00:00:00Z,FALSE,76
1432084,2019 Bassmaster Angler of the Year Scott Canterbury uses Ardent Reels! Shouldn't you? Get yours today! Ardentreels.com.,,101084,US,,2021-02-24T00:00:00Z,2037-12-31T00:00:00Z,FALSE,119
1432085,"Shop baitcasters, spinning reels, rods, fishing line and reel care products! Ardentreels.com.",,101084,US,,2021-02-24T00:00:00Z,2037-12-31T00:00:00Z,FALSE,93
1432086,"Apply for the Team Ardent Pro Staff and receive incredible discounts, spending rewards, and access to special promotions! Apply today at Ardentreels.com.",,101084,US,,2021-02-24T00:00:00Z,2037-12-31T00:00:00Z,FALSE,153
1432087,Get Free Shipping on orders of $50+ or on 3 or more rods.,,101084,US,,2021-04-30T00:00:00Z,2037-12-31T00:00:00Z,FALSE,57
1432088,Visit Bargain Bay at Ardent Outdoors to get the hottest deals.,,101084,US,,2021-04-30T00:00:00Z,2037-12-31T00:00:00Z,FALSE,62
1432089,Buy a Spinning Reel and get a Gliss Line Free.,,101084,US,,2021-04-30T00:00:00Z,2037-12-31T00:00:00Z,FALSE,46
1432090,"Buy a Casting Reel, Get a Strong Braid for Free.",,101084,US,,2021-04-30T00:00:00Z,2037-12-31T00:00:00Z,FALSE,48
3123717,"Free Delivery, Setup and Enhanced Warranty with Select TVs.",,5481555,US,,2023-03-03T15:52:00Z,2023-04-01T06:00:00Z,FALSE,59
3123718,Online Exclusive SKUs with Free Shipping.,,5481555,US,,2023-03-03T15:52:00Z,2023-03-21T06:00:00Z,FALSE,41
3123720,Time to Level Up - Shop New Gaming.,,5481555,US,,2023-03-03T15:52:00Z,2023-04-01T06:00:00Z,FALSE,35
3123721,Over $5000 in Coupon Savings.,,5481555,US,,2023-03-03T15:52:00Z,2023-03-26T06:00:00Z,FALSE,29
3145449,Up to 40% Off RST Patio Furniture.,,5481555,US,,2023-03-13T06:00:00Z,2023-04-14T06:00:00Z,FALSE,34
2948350,Get $10 Off Your First Purchase With Code: THESUS.,thesus,139679,US,,2022-10-11T00:00:00Z,2037-12-31T00:00:00Z,FALSE,50
3005798,Discover the Dyson Corrale™hair straightener. Engineered to create a range of styles.,,5477263,US,,2023-01-09T22:37:00Z,2023-04-01T05:00:00Z,FALSE,85
3014810,"Shop the Dyson V15 Detect. Dyson’s most powerful, most intelligent cordless vacuum. With laser illumination.",,5477263,US,,2023-01-11T14:37:00Z,2023-04-01T05:00:00Z,FALSE,108
3014811,Shop the Dyson Pure Cool™️TP01 Purifying fan. Removes gases and 99.97% of allergens and pollutants as small as 0.3 microns.,,5477263,US,,2023-01-12T17:26:00Z,2023-04-01T05:00:00Z,FALSE,123
3018891,Discover the Dyson Supersonic™ hair dryer. With presentation case and complimentary brush.,,5477263,US,,2023-01-17T16:13:00Z,2023-04-01T05:00:00Z,FALSE,90
3025680,Back in Stock: the Dyson Airwrap™ multi-styler. With Re-engineered attachments for faster and easier styling.,,5477263,US,,2023-01-19T21:12:00Z,2023-04-01T05:00:00Z,FALSE,109
3029239,Save $200 on the Dyson Pure Humidfy+Cool Autoreact™ PH3A. Purifier. Humidifier. Fan. All In one.,,5477263,US,,2023-01-23T21:14:00Z,2023-04-01T05:00:00Z,FALSE,96
3080145,"Shop the Dyson Purifier Hot+Cool HP07 purifying fan heater. Automatically senses, captures, and traps pollutants for cleaner air.",,5477263,US,,2023-02-15T19:51:00Z,2023-04-01T05:00:00Z,FALSE,129
3120510,Save $100 on the Dyson V12 Detect Slim Absolute.,,5477263,US,,2023-03-02T20:39:00Z,2023-03-26T05:00:00Z,FALSE,48
3130061,Save Up to $120 off the Dyson Pure Hot+Cool™ HP01 purifying heater Plus fan.,,5477263,US,,2023-03-07T22:26:00Z,2023-03-26T05:00:00Z,FALSE,76
3143530,Save $100 on the Dyson V8 Absolute.,,5477263,US,,2023-03-12T06:00:00Z,2023-03-26T05:00:00Z,FALSE,35
3143531,Save $150 on the Dyson Ball Animal 2 Total Clean.,,5477263,US,,2023-03-12T06:00:00Z,2023-03-26T05:00:00Z,FALSE,49
3143533,Save $100 on The Dyson V15 Detect Absolute.,,5477263,US,,2023-03-12T06:00:00Z,2023-03-26T05:00:00Z,FALSE,43
3143534,Save $120 on The Dyson Pure Cool™ TP01 Purifying Fan.,,5477263,US,,2023-03-12T06:00:00Z,2023-04-02T05:00:00Z,FALSE,53
3143535,Save $120 on The Dyson Purifier Hot Plus Cool HP07 Purifying Fan Heater.,,5477263,US,,2023-03-12T06:00:00Z,2023-03-26T05:00:00Z,FALSE,72
3143536,Save $200 on The Dyson Ball Animal 2.,,5477263,US,,2023-03-12T06:00:00Z,2023-03-26T05:00:00Z,FALSE,37
2210169,Sign up for email and get 5% OFF.,,5475486,US,no,2022-03-22T00:00:00Z,3000-01-04T00:00:00Z,FALSE,33
2215267,Start Free Trial and Get 50% off your first audiobook.,,5475486,US,no,2022-03-23T00:00:00Z,3000-01-04T00:00:00Z,FALSE,54
2231668,Audiobooks ON SALE for $3.99.,,5475486,US,no,2022-03-29T00:00:00Z,3000-01-04T00:00:00Z,FALSE,29
1241895,"For new customers only.  Receive 2 months of our Club Pricing Plan free, a $10 value.  Get 50% off your digital audiobook purchases, a free premium audiobook, exclusive discounts and offer, and much, much more.  Over 80,000 titles to choose from.",PJ2M,5475486,US,no,2016-07-22T00:00:00Z,3000-01-04T00:00:00Z,FALSE,246
2270799,10% Off Sitewide With Code ZOELEV10.,ZOELEV10,101666,US,no,2022-04-12T00:00:00Z,3000-01-04T00:00:00Z,FALSE,36
2262833,10% off Sitewide.,SW10,85600,US,no,2022-04-07T00:00:00Z,3000-01-04T00:00:00Z,FALSE,17
3075237,Flash Sale!  Save $20 off all orders over $50 with code TOUCH20.,TOUCH20,85600,US,no,2023-02-15T00:00:00Z,3000-01-04T00:00:00Z,FALSE,64
1665271,25% Off Site wide - use code at checkout: GIVE25.,GIVE25,109074,US,no,2021-09-16T00:00:00Z,3000-01-04T00:00:00Z,FALSE,49
3160044,30% OFF at CHECKOUT.,MINDFUL30,109074,US,no,2023-03-17T00:00:00Z,2023-03-20T00:00:00Z,FALSE,20
2189321,Try before you buy: FEKKAI Shea Butter Collection Mini Bundle Set.,,116709,US,,2022-03-15T20:49:00Z,2028-03-15T04:00:00Z,FALSE,66
2846952,Shop Holiday Gifts Now.,,118934,US,no,2022-11-04T00:00:00Z,3000-01-04T00:00:00Z,FALSE,23
3140526,Save 10% at Goodyear.com with code TIREOLOGY10. Restrictions may apply. Offer valid through 12/31/23.,TIREOLOGY10,5478324,US,,2023-03-14T12:00:00Z,2023-12-31T22:00:00Z,FALSE,101
39318,Stay Healthy! Eat Well with Certified Piedmontese Beef. Free Shipping on All Orders Over $99.,,66043,US,On Orders of $99 or More,2020-03-13T00:00:00Z,2026-03-12T00:00:00Z,FALSE,93
48488,Enjoy 10% Off New York Strip Steaks only from piedmontese.com - Free Shipping on orders over $99.,,66043,US,,2019-11-26T00:00:00Z,2025-10-25T00:00:00Z,FALSE,97
48489,Enjoy 10% Off Center Cut Bonless Ribeye Steaks only from piedmontese.com - Free Shipping on orders over $99.,,66043,US,,2019-11-26T00:00:00Z,2025-10-25T00:00:00Z,FALSE,108
48490,Enjoy 10% Off Flat Iron Steaks only from piedmontese.com - Free Shipping on orders over $99.,,66043,US,,2019-11-26T00:00:00Z,2025-10-25T00:00:00Z,FALSE,92
48491,Enjoy 10% Off Sirloin Filets only from piedmontese.com - Free Shipping on orders over $99.,,66043,US,,2019-11-26T00:00:00Z,2025-10-25T00:00:00Z,FALSE,90
48492,Enjoy 10% Off Stir Fry Beef only from piedmontese.com - Free Shipping on orders over $99.,,66043,US,,2019-11-26T00:00:00Z,2025-10-25T00:00:00Z,FALSE,89
48493,Enjoy 10% Off Beef Jerky only from piedmontese.com - Free Shipping on orders over $99.,,66043,US,,2019-11-26T00:00:00Z,2025-10-25T00:00:00Z,FALSE,86
48494,Enjoy 10% Off Stew Beef only from piedmontese.com - Free Shipping on orders over $99.,,66043,US,,2019-11-26T00:00:00Z,2025-10-25T00:00:00Z,FALSE,85
48637,Join the Certified Piedmontese Beef Club – Take 30% Off the Best Beef on The Market – Free Monthly or Quarterly Shipping Right to Your Door.,,66043,US,,2019-11-06T00:00:00Z,2025-11-05T00:00:00Z,FALSE,140
48638,Get 30% Off Lean & Tender Beef by Joining the Certified Piedmontese Beef Club – Free Shipping Right to Your Door.,,66043,US,,2019-11-06T00:00:00Z,2025-11-05T00:00:00Z,FALSE,113
